order_in_orders,order_status,order_purchase_timestamp,order_delivered_customer_date,order_in_items,itemid,price,order_in_payments,paymentid,payment_without_items
85a22eb264ad44ff56c4955a66876fed,unavailable,2017-11-20 16:10:58,,,,,85a22eb264ad44ff56c4955a66876fed,85a22eb264ad44ff56c4955a66876fed2,68.46
f88685f89f0fc651c3e767c64a23192c,unavailable,2017-11-24 01:49:27,,,,,f88685f89f0fc651c3e767c64a23192c,f88685f89f0fc651c3e767c64a23192c1,123.9
2f5124f516a7f5e4095ef4325d67c511,unavailable,2017-12-19 20:36:22,,,,,2f5124f516a7f5e4095ef4325d67c511,2f5124f516a7f5e4095ef4325d67c5111,135.46
ea3a810bd6c5d5c071b28fcb8e39b9e7,unavailable,2018-01-22 10:24:32,,,,,ea3a810bd6c5d5c071b28fcb8e39b9e7,ea3a810bd6c5d5c071b28fcb8e39b9e71,158.3
596288a27579ad1fec1d704efe7d9ab7,canceled,2017-08-30 18:48:01,,,,,596288a27579ad1fec1d704efe7d9ab7,596288a27579ad1fec1d704efe7d9ab71,327.6
c49e86b525c30f1b55eaf9abbc9837a6,canceled,2017-12-06 19:29:14,,,,,c49e86b525c30f1b55eaf9abbc9837a6,c49e86b525c30f1b55eaf9abbc9837a61,110.24
04770bff63a120fbf0eea1f62b84f8f0,unavailable,2017-02-01 21:07:12,,,,,04770bff63a120fbf0eea1f62b84f8f0,04770bff63a120fbf0eea1f62b84f8f01,74.83
016706d732e79b49035275c048edb2c4,unavailable,2017-10-13 09:15:09,,,,,016706d732e79b49035275c048edb2c4,016706d732e79b49035275c048edb2c41,65.0
8e96b092573364fa542b5c5fb3a9d9a3,unavailable,2017-11-02 12:17:17,,,,,8e96b092573364fa542b5c5fb3a9d9a3,8e96b092573364fa542b5c5fb3a9d9a31,718.88
e9f308c243d53135de5a481bf3a9cb86,unavailable,2018-02-10 11:14:30,,,,,e9f308c243d53135de5a481bf3a9cb86,e9f308c243d53135de5a481bf3a9cb861,56.78
b91dd40b68675f4dc29339562895ca26,unavailable,2018-02-24 16:22:06,,,,,b91dd40b68675f4dc29339562895ca26,b91dd40b68675f4dc29339562895ca261,42.9
998b90bcfc77ff711912c1c14dcff885,canceled,2017-07-05 21:56:09,,,,,998b90bcfc77ff711912c1c14dcff885,998b90bcfc77ff711912c1c14dcff8851,49.17
dafb12075abc3168e9addb5ccf7a02c5,canceled,2017-07-16 21:59:33,,,,,dafb12075abc3168e9addb5ccf7a02c5,dafb12075abc3168e9addb5ccf7a02c51,97.78
7b417e4ab50fe706033d4fe21c659f3b,canceled,2018-08-16 17:09:19,,,,,7b417e4ab50fe706033d4fe21c659f3b,7b417e4ab50fe706033d4fe21c659f3b1,119.89
52fd8c890356febe4f78b653ef130cd2,unavailable,2017-02-08 13:03:36,,,,,52fd8c890356febe4f78b653ef130cd2,52fd8c890356febe4f78b653ef130cd21,39.96
8db43b1e3642a3227063d2517b63ecbe,unavailable,2017-03-24 14:35:51,,,,,8db43b1e3642a3227063d2517b63ecbe,8db43b1e3642a3227063d2517b63ecbe1,74.96
9eb45b0aa6ff6baf71a20c68414f8089,unavailable,2017-07-19 23:29:07,,,,,9eb45b0aa6ff6baf71a20c68414f8089,9eb45b0aa6ff6baf71a20c68414f80891,10.49
9eb45b0aa6ff6baf71a20c68414f8089,unavailable,2017-07-19 23:29:07,,,,,9eb45b0aa6ff6baf71a20c68414f8089,9eb45b0aa6ff6baf71a20c68414f80892,250.0
98fe01bc254b759c1f2c11d77c2891d5,unavailable,2017-10-17 18:34:56,,,,,98fe01bc254b759c1f2c11d77c2891d5,98fe01bc254b759c1f2c11d77c2891d52,49.06
98fe01bc254b759c1f2c11d77c2891d5,unavailable,2017-10-17 18:34:56,,,,,98fe01bc254b759c1f2c11d77c2891d5,98fe01bc254b759c1f2c11d77c2891d51,150.0
607cf95d7f8a8c1590f421fecdf0d95c,unavailable,2017-11-15 18:34:26,,,,,607cf95d7f8a8c1590f421fecdf0d95c,607cf95d7f8a8c1590f421fecdf0d95c1,137.08
ccac33950ffc27cb905dbcdfb099494a,unavailable,2017-11-26 02:13:57,,,,,ccac33950ffc27cb905dbcdfb099494a,ccac33950ffc27cb905dbcdfb099494a1,184.94
ebb921d271b8b17989e08220637b921f,unavailable,2018-01-03 21:01:54,,,,,ebb921d271b8b17989e08220637b921f,ebb921d271b8b17989e08220637b921f1,172.1
b7fa03eeccba341d5ab0dc86bfb1b08c,unavailable,2018-07-28 18:42:13,,,,,b7fa03eeccba341d5ab0dc86bfb1b08c,b7fa03eeccba341d5ab0dc86bfb1b08c1,103.05
bfbd0f9bdef84302105ad712db648a6c,delivered,2016-09-15 12:16:38,2016-11-09 07:47:38,bfbd0f9bdef84302105ad712db648a6c,3,44.99,,,
afed0d88ec7753e7be8744bb66e860d1,canceled,2018-08-02 15:23:07,,,,,afed0d88ec7753e7be8744bb66e860d1,afed0d88ec7753e7be8744bb66e860d11,164.32
47282cfe5747c1c19920f090e491d285,canceled,2018-08-23 12:38:08,,,,,47282cfe5747c1c19920f090e491d285,47282cfe5747c1c19920f090e491d2851,92.76
cf52c3631e531c83e5f92681b933a521,unavailable,2017-02-18 13:19:30,,,,,cf52c3631e531c83e5f92681b933a521,cf52c3631e531c83e5f92681b933a5212,535.05
cf52c3631e531c83e5f92681b933a521,unavailable,2017-02-18 13:19:30,,,,,cf52c3631e531c83e5f92681b933a521,cf52c3631e531c83e5f92681b933a5211,186.66
2c44ef48e157c9a43e9998da9a3248bd,unavailable,2017-07-17 15:43:37,,,,,2c44ef48e157c9a43e9998da9a3248bd,2c44ef48e157c9a43e9998da9a3248bd1,107.03
1ce8144d59eef2763c0fbaf8ffd26d31,unavailable,2017-08-10 12:44:08,,,,,1ce8144d59eef2763c0fbaf8ffd26d31,1ce8144d59eef2763c0fbaf8ffd26d311,65.0
6a91f55a2fad58d1b580326cd07f5795,unavailable,2017-08-14 00:22:36,,,,,6a91f55a2fad58d1b580326cd07f5795,6a91f55a2fad58d1b580326cd07f57951,35.0
ceb533871105f7cda81fafc19e1ee38e,unavailable,2017-10-20 07:33:11,,,,,ceb533871105f7cda81fafc19e1ee38e,ceb533871105f7cda81fafc19e1ee38e1,18.37
19bbda1f882b3aeddba973e935519905,unavailable,2017-11-03 22:26:44,,,,,19bbda1f882b3aeddba973e935519905,19bbda1f882b3aeddba973e9355199051,18.37
7644fdc557b95c452791b3c1791efc08,unavailable,2017-11-24 11:02:33,,,,,7644fdc557b95c452791b3c1791efc08,7644fdc557b95c452791b3c1791efc081,121.3
5a14c8b3d919a4ef3f3428b0459c47b2,canceled,2017-05-29 23:53:39,,,,,5a14c8b3d919a4ef3f3428b0459c47b2,5a14c8b3d919a4ef3f3428b0459c47b21,50.09
2ff205d5135b1c7763c6561d2643df51,unavailable,2017-03-23 19:21:05,,,,,2ff205d5135b1c7763c6561d2643df51,2ff205d5135b1c7763c6561d2643df511,380.66
1ddedd282e921efe5e3e931f5a1369d9,unavailable,2017-05-25 23:08:04,,,,,1ddedd282e921efe5e3e931f5a1369d9,1ddedd282e921efe5e3e931f5a1369d91,198.2
8c0ba0ee5bf1417ede40de0a3621f727,unavailable,2017-09-29 13:23:03,,,,,8c0ba0ee5bf1417ede40de0a3621f727,8c0ba0ee5bf1417ede40de0a3621f7271,368.39
d859b40b1d9bb3cdd347358688bc3272,unavailable,2017-10-10 12:55:03,,,,,d859b40b1d9bb3cdd347358688bc3272,d859b40b1d9bb3cdd347358688bc32721,95.76
ee234bfd26ca588915483995d811c1d0,unavailable,2017-11-29 08:39:03,,,,,ee234bfd26ca588915483995d811c1d0,ee234bfd26ca588915483995d811c1d01,619.86
c609f82bcf7a90292a5940205ebd7e93,unavailable,2018-05-13 16:45:55,,,,,c609f82bcf7a90292a5940205ebd7e93,c609f82bcf7a90292a5940205ebd7e931,117.78
f87f3a5e91df877dc36b65fb69ff2465,unavailable,2018-07-30 21:49:41,,,,,f87f3a5e91df877dc36b65fb69ff2465,f87f3a5e91df877dc36b65fb69ff24651,52.73
756fc608f67478946b31c752681f27be,canceled,2018-08-14 08:14:45,,,,,756fc608f67478946b31c752681f27be,756fc608f67478946b31c752681f27be1,103.34
00bca4adac549020c1273714d04d0208,unavailable,2017-02-14 14:49:29,,,,,00bca4adac549020c1273714d04d0208,00bca4adac549020c1273714d04d02081,111.3
4a42846a6eed9d15714fe30181399f2a,unavailable,2017-02-17 13:57:00,,,,,4a42846a6eed9d15714fe30181399f2a,4a42846a6eed9d15714fe30181399f2a1,34.37
29557adf1f00504612cbebf82c843d77,unavailable,2017-04-22 16:14:48,,,,,29557adf1f00504612cbebf82c843d77,29557adf1f00504612cbebf82c843d771,115.36
1a41f24ba682e06e82dd1ce5f77b6f5e,unavailable,2017-07-09 13:28:08,,,,,1a41f24ba682e06e82dd1ce5f77b6f5e,1a41f24ba682e06e82dd1ce5f77b6f5e1,54.27
037a9cf279c376ab222c9d27be892513,unavailable,2017-11-06 13:04:40,,,,,037a9cf279c376ab222c9d27be892513,037a9cf279c376ab222c9d27be8925131,481.22
c24b8b41e6857d59a27f2b150bb669d9,unavailable,2018-03-14 08:45:03,,,,,c24b8b41e6857d59a27f2b150bb669d9,c24b8b41e6857d59a27f2b150bb669d91,93.41
09f541f117ac3f665dc3aad6d3bb8fc9,canceled,2017-04-20 14:54:24,,,,,09f541f117ac3f665dc3aad6d3bb8fc9,09f541f117ac3f665dc3aad6d3bb8fc91,190.91
b102b42cde7719ae4b7c0163cf4d7dbe,canceled,2018-08-29 10:15:27,,,,,b102b42cde7719ae4b7c0163cf4d7dbe,b102b42cde7719ae4b7c0163cf4d7dbe1,468.11
abc371fa4448846ac98855c256ab235f,unavailable,2017-02-11 19:26:28,,,,,abc371fa4448846ac98855c256ab235f,abc371fa4448846ac98855c256ab235f1,112.08
309688f286ca9fb39735664ba1e37b29,unavailable,2017-11-26 22:38:45,,,,,309688f286ca9fb39735664ba1e37b29,309688f286ca9fb39735664ba1e37b291,50.01
ef32bb24f4e81a29a305e5285c8d3d34,unavailable,2017-12-19 13:11:08,,,,,ef32bb24f4e81a29a305e5285c8d3d34,ef32bb24f4e81a29a305e5285c8d3d341,224.31
574f906eedf477adaf3507222887d81f,unavailable,2018-06-03 21:19:01,,,,,574f906eedf477adaf3507222887d81f,574f906eedf477adaf3507222887d81f1,154.53
ade919610216d8fcd6333ce3696449a4,canceled,2017-09-24 18:32:25,,,,,ade919610216d8fcd6333ce3696449a4,ade919610216d8fcd6333ce3696449a41,160.37
30945faa37e8264ea2815f7bf799adf0,unavailable,2017-01-31 11:40:55,,,,,30945faa37e8264ea2815f7bf799adf0,30945faa37e8264ea2815f7bf799adf01,153.21
79563470c891926bb9507d1ad1ff661d,unavailable,2017-07-05 13:51:35,,,,,79563470c891926bb9507d1ad1ff661d,79563470c891926bb9507d1ad1ff661d1,172.85
aaf3ed5d59c660ed5b94eb2dd4103ea0,unavailable,2017-10-07 14:01:14,,,,,aaf3ed5d59c660ed5b94eb2dd4103ea0,aaf3ed5d59c660ed5b94eb2dd4103ea01,100.0
f0eadb6ba0382197c2f94afe7d95e60e,unavailable,2017-11-24 21:03:55,,,,,f0eadb6ba0382197c2f94afe7d95e60e,f0eadb6ba0382197c2f94afe7d95e60e1,32.0
cb4a79c1e6c9ae44302861e7602cc449,unavailable,2017-12-06 15:46:07,,,,,cb4a79c1e6c9ae44302861e7602cc449,cb4a79c1e6c9ae44302861e7602cc4491,66.02
b4ef4b05fef13db5a94b0ccd497c521c,unavailable,2018-07-12 09:41:54,,,,,b4ef4b05fef13db5a94b0ccd497c521c,b4ef4b05fef13db5a94b0ccd497c521c1,119.18
032cf17f7a713287e46999fddea6051b,canceled,2016-10-07 12:21:07,,,,,032cf17f7a713287e46999fddea6051b,032cf17f7a713287e46999fddea6051b1,110.92
df8282afe61008dc26c6c31011474d02,canceled,2017-03-04 12:14:30,,,,,df8282afe61008dc26c6c31011474d02,df8282afe61008dc26c6c31011474d021,139.96
76d85afd545b8fc877273a68455675c1,canceled,2017-11-08 18:40:21,,,,,76d85afd545b8fc877273a68455675c1,76d85afd545b8fc877273a68455675c11,173.82
e58b8168894c93cf61d36c90775acd85,unavailable,2017-02-26 16:13:36,,,,,e58b8168894c93cf61d36c90775acd85,e58b8168894c93cf61d36c90775acd851,87.04
a91fed0c79559403d648c1161a2d8500,unavailable,2017-10-30 11:46:41,,,,,a91fed0c79559403d648c1161a2d8500,a91fed0c79559403d648c1161a2d85001,71.1
df2f177b04bac67798590bc71213dcc2,unavailable,2017-11-17 15:29:22,,,,,df2f177b04bac67798590bc71213dcc2,df2f177b04bac67798590bc71213dcc21,248.94
252788350f9dad30b31847845fe119fe,canceled,2017-04-23 14:58:37,,,,,252788350f9dad30b31847845fe119fe,252788350f9dad30b31847845fe119fe1,129.73
227c804e2a44760671a6a5697ea549e4,canceled,2017-09-28 15:02:56,,,,,227c804e2a44760671a6a5697ea549e4,227c804e2a44760671a6a5697ea549e41,280.2
9380c59012c11f49c549ef8dffef1367,canceled,2018-08-15 11:05:44,,,,,9380c59012c11f49c549ef8dffef1367,9380c59012c11f49c549ef8dffef13671,109.4
31c672e3859d5d55d460ea8dbc39053d,unavailable,2017-02-13 13:56:12,,,,,31c672e3859d5d55d460ea8dbc39053d,31c672e3859d5d55d460ea8dbc39053d1,34.37
ecb1a8e8b5c6316fe7891f7b556fee28,unavailable,2017-02-07 00:18:03,,,,,ecb1a8e8b5c6316fe7891f7b556fee28,ecb1a8e8b5c6316fe7891f7b556fee281,86.78
36cde427894b4797db8316e92b8e58f2,unavailable,2017-03-23 21:53:52,,,,,36cde427894b4797db8316e92b8e58f2,36cde427894b4797db8316e92b8e58f21,2116.01
08ee9c1b1da47ffd2a7c7163aa134b16,unavailable,2017-08-04 21:47:44,,,,,08ee9c1b1da47ffd2a7c7163aa134b16,08ee9c1b1da47ffd2a7c7163aa134b161,32.92
08ee9c1b1da47ffd2a7c7163aa134b16,unavailable,2017-08-04 21:47:44,,,,,08ee9c1b1da47ffd2a7c7163aa134b16,08ee9c1b1da47ffd2a7c7163aa134b162,50.0
40fd591202d04d78c987cfc6990ad237,unavailable,2017-09-24 15:58:12,,,,,40fd591202d04d78c987cfc6990ad237,40fd591202d04d78c987cfc6990ad2371,75.06
8b564962527dd053cfc85c8fc98ad1df,unavailable,2017-10-09 16:38:21,,,,,8b564962527dd053cfc85c8fc98ad1df,8b564962527dd053cfc85c8fc98ad1df1,58.11
a20244bef3bafb6f4d37e3603539336d,unavailable,2017-12-14 10:33:27,,,,,a20244bef3bafb6f4d37e3603539336d,a20244bef3bafb6f4d37e3603539336d1,1173.44
c037dd9db2ac27aa44381219612e91ba,canceled,2017-11-10 01:45:04,,,,,c037dd9db2ac27aa44381219612e91ba,c037dd9db2ac27aa44381219612e91ba1,73.13
5837a2c844decae8a778657425f6d664,unavailable,2017-07-17 22:11:13,,,,,5837a2c844decae8a778657425f6d664,5837a2c844decae8a778657425f6d6641,25.59
675b0980a1c53e959dc721b6e608997f,unavailable,2017-08-16 21:54:45,,,,,675b0980a1c53e959dc721b6e608997f,675b0980a1c53e959dc721b6e608997f1,386.35
4b3b5fc7398939e35a47fe5a8c0be5cb,unavailable,2017-11-24 03:10:55,,,,,4b3b5fc7398939e35a47fe5a8c0be5cb,4b3b5fc7398939e35a47fe5a8c0be5cb1,30.27
9d4e334ddde795cd4fbee24dc4b68cfe,unavailable,2017-11-27 16:03:51,,,,,9d4e334ddde795cd4fbee24dc4b68cfe,9d4e334ddde795cd4fbee24dc4b68cfe1,160.68
b837d07aca063bfa379766bb6740fdf9,unavailable,2018-05-06 20:12:33,,,,,b837d07aca063bfa379766bb6740fdf9,b837d07aca063bfa379766bb6740fdf91,105.08
b44b36e6b69be34f58753d3b56d24001,canceled,2018-08-08 14:27:00,,,,,b44b36e6b69be34f58753d3b56d24001,b44b36e6b69be34f58753d3b56d240011,98.65
5aac76cf7b07dd06fa4d50bf461d2f40,canceled,2018-09-25 11:59:18,,,,,5aac76cf7b07dd06fa4d50bf461d2f40,5aac76cf7b07dd06fa4d50bf461d2f401,221.54
a112ffd9157da040b7951b8bb6bb2fba,unavailable,2017-02-11 17:32:35,,,,,a112ffd9157da040b7951b8bb6bb2fba,a112ffd9157da040b7951b8bb6bb2fba1,165.21
b87fe28d8d70119601f63b7b131e7af0,unavailable,2017-04-01 16:47:25,,,,,b87fe28d8d70119601f63b7b131e7af0,b87fe28d8d70119601f63b7b131e7af01,1520.77
af264f3527e94e431f0dcd56cd6b406d,unavailable,2017-07-12 14:49:11,,,,,af264f3527e94e431f0dcd56cd6b406d,af264f3527e94e431f0dcd56cd6b406d1,46.69
8ac55ad4ce4706e06f7284f61746503a,unavailable,2017-08-13 17:33:09,,,,,8ac55ad4ce4706e06f7284f61746503a,8ac55ad4ce4706e06f7284f61746503a1,1272.51
90e258ad907d8401c4f1107ea9e55f1b,unavailable,2017-09-25 16:03:27,,,,,90e258ad907d8401c4f1107ea9e55f1b,90e258ad907d8401c4f1107ea9e55f1b1,130.91
569d43a54c364df5b367ab33e96eacf0,unavailable,2017-10-31 08:50:06,,,,,569d43a54c364df5b367ab33e96eacf0,569d43a54c364df5b367ab33e96eacf01,61.73
1fda9a8d1632a5964c43fb8e64dbe3e3,unavailable,2017-11-07 19:54:22,,,,,1fda9a8d1632a5964c43fb8e64dbe3e3,1fda9a8d1632a5964c43fb8e64dbe3e31,158.9
5c4e4e1d3abaee058758731094e9a7cc,unavailable,2017-12-04 10:49:52,,,,,5c4e4e1d3abaee058758731094e9a7cc,5c4e4e1d3abaee058758731094e9a7cc1,230.61
d57e15fb07fd180f06ab3926b39edcd2,unavailable,2018-01-08 19:39:03,,,,,d57e15fb07fd180f06ab3926b39edcd2,d57e15fb07fd180f06ab3926b39edcd21,134.38
294bc47f2c556ebbec32a74c4811efd5,unavailable,2018-02-26 21:32:49,,,,,294bc47f2c556ebbec32a74c4811efd5,294bc47f2c556ebbec32a74c4811efd51,53.0
d2da7d77b85e86faeb4bcdcf929f27fb,unavailable,2018-05-02 16:43:59,,,,,d2da7d77b85e86faeb4bcdcf929f27fb,d2da7d77b85e86faeb4bcdcf929f27fb1,144.31
c038b4c610ae79ae8e3d191f7293fbae,unavailable,2017-02-01 13:56:13,,,,,c038b4c610ae79ae8e3d191f7293fbae,c038b4c610ae79ae8e3d191f7293fbae1,240.99
3ccf1aa4144993ddec8287ef8ee0a107,unavailable,2017-04-08 00:08:18,,,,,3ccf1aa4144993ddec8287ef8ee0a107,3ccf1aa4144993ddec8287ef8ee0a1071,138.26
94aa3ae1cb5c1c152c6cc757b68bb659,unavailable,2017-09-26 15:31:52,,,,,94aa3ae1cb5c1c152c6cc757b68bb659,94aa3ae1cb5c1c152c6cc757b68bb6591,54.69
c774761f8e5fbbd73a64408df5698ea7,unavailable,2017-10-21 10:38:30,,,,,c774761f8e5fbbd73a64408df5698ea7,c774761f8e5fbbd73a64408df5698ea71,35.27
31f935babbc97f5990e0ffd128e19541,unavailable,2017-11-11 11:25:27,,,,,31f935babbc97f5990e0ffd128e19541,31f935babbc97f5990e0ffd128e195411,74.7
c272bcd21c287498b4883c7512019702,unavailable,2018-01-31 11:31:37,,,,,c272bcd21c287498b4883c7512019702,c272bcd21c287498b4883c75120197021,97.68
ddaec6fff982b13e7e048b627a11d6da,canceled,2016-10-04 19:41:32,,,,,ddaec6fff982b13e7e048b627a11d6da,ddaec6fff982b13e7e048b627a11d6da1,116.99
c60a44d6c46309c86882ffce00a0b412,unavailable,2017-02-15 11:25:14,,,,,c60a44d6c46309c86882ffce00a0b412,c60a44d6c46309c86882ffce00a0b4121,192.96
6dd0cc64fed627388bf95943af884f70,unavailable,2017-07-10 14:17:01,,,,,6dd0cc64fed627388bf95943af884f70,6dd0cc64fed627388bf95943af884f701,48.0
0a5c74ccc786ced7903270de9d6c170a,unavailable,2018-01-18 23:14:36,,,,,0a5c74ccc786ced7903270de9d6c170a,0a5c74ccc786ced7903270de9d6c170a1,75.07
9a209e12ca9ee385ad1ce1510ecfd6fc,unavailable,2018-05-12 16:03:28,,,,,9a209e12ca9ee385ad1ce1510ecfd6fc,9a209e12ca9ee385ad1ce1510ecfd6fc1,32.29
bfbd0f9bdef84302105ad712db648a6c,delivered,2016-09-15 12:16:38,2016-11-09 07:47:38,bfbd0f9bdef84302105ad712db648a6c,2,44.99,,,
33fe1cb532ac16a48902980e00c26da6,canceled,2017-07-25 19:26:15,,,,,33fe1cb532ac16a48902980e00c26da6,33fe1cb532ac16a48902980e00c26da61,65.0
801bda1bc87e8484430a1ad75f51f128,unavailable,2017-02-06 10:21:37,,,,,801bda1bc87e8484430a1ad75f51f128,801bda1bc87e8484430a1ad75f51f1281,192.63
2636c69e57fce1b3a556b70f1acd1192,unavailable,2017-03-01 09:02:12,,,,,2636c69e57fce1b3a556b70f1acd1192,2636c69e57fce1b3a556b70f1acd11921,224.42
208edba34ba9cf8d8f603672e1966b75,unavailable,2017-05-08 17:41:44,,,,,208edba34ba9cf8d8f603672e1966b75,208edba34ba9cf8d8f603672e1966b751,127.92
33d8795f04dd631f3480d7aaf90da3dc,unavailable,2017-07-07 21:17:36,,,,,33d8795f04dd631f3480d7aaf90da3dc,33d8795f04dd631f3480d7aaf90da3dc1,59.69
df5f65d2dec68b07404b0aa6f09aee32,unavailable,2017-07-17 21:42:18,,,,,df5f65d2dec68b07404b0aa6f09aee32,df5f65d2dec68b07404b0aa6f09aee321,84.23
bd51fae4e79d90bca958267d6e6bee30,unavailable,2017-11-17 20:03:46,,,,,bd51fae4e79d90bca958267d6e6bee30,bd51fae4e79d90bca958267d6e6bee301,145.06
d69fcef5a5fe3a3db60ea65c6ee499cc,unavailable,2017-12-02 10:11:44,,,,,d69fcef5a5fe3a3db60ea65c6ee499cc,d69fcef5a5fe3a3db60ea65c6ee499cc1,69.38
4ffaf2cdcc432ea3cd8ae0ab7a789cb0,unavailable,2018-01-30 10:25:41,,,,,4ffaf2cdcc432ea3cd8ae0ab7a789cb0,4ffaf2cdcc432ea3cd8ae0ab7a789cb01,148.8
b635cbb9f7c2bc5de438f7429b8490e5,unavailable,2018-07-31 11:26:30,,,,,b635cbb9f7c2bc5de438f7429b8490e5,b635cbb9f7c2bc5de438f7429b8490e51,1147.97
489b43fc6f7840318ee5d83ee35b86c1,unavailable,2017-03-06 19:06:47,,,,,489b43fc6f7840318ee5d83ee35b86c1,489b43fc6f7840318ee5d83ee35b86c11,70.16
55aa287c6ca17e8c3262b9ef1e12fac6,unavailable,2017-03-04 12:15:08,,,,,55aa287c6ca17e8c3262b9ef1e12fac6,55aa287c6ca17e8c3262b9ef1e12fac61,759.25
d200a7526c6d29e8c2742a0bff8cff14,unavailable,2017-05-04 15:19:42,,,,,d200a7526c6d29e8c2742a0bff8cff14,d200a7526c6d29e8c2742a0bff8cff141,87.76
ae60d8ce9aa713ec6cc02a1b15e6759e,unavailable,2017-05-30 12:07:33,,,,,ae60d8ce9aa713ec6cc02a1b15e6759e,ae60d8ce9aa713ec6cc02a1b15e6759e1,120.49
8e1e331cb2701fc82849ab614e8ff240,unavailable,2017-05-27 09:56:24,,,,,8e1e331cb2701fc82849ab614e8ff240,8e1e331cb2701fc82849ab614e8ff2401,179.35
4af4d191d7e83818829a9af9ea7fcdfc,unavailable,2017-07-02 20:05:48,,,,,4af4d191d7e83818829a9af9ea7fcdfc,4af4d191d7e83818829a9af9ea7fcdfc1,88.02
43c8d05a1478e794217ad3b39398022a,unavailable,2017-08-14 21:10:05,,,,,43c8d05a1478e794217ad3b39398022a,43c8d05a1478e794217ad3b39398022a1,474.56
dc5287133fa7ba014e8083e381bf8270,unavailable,2017-11-11 15:50:48,,,,,dc5287133fa7ba014e8083e381bf8270,dc5287133fa7ba014e8083e381bf82701,92.87
bac8ca7a0aea7f37457fb19140d2c5fb,unavailable,2018-01-04 11:42:53,,,,,bac8ca7a0aea7f37457fb19140d2c5fb,bac8ca7a0aea7f37457fb19140d2c5fb1,612.59
e49e7ce1471b4693482d40c2bd3ad196,canceled,2018-08-07 11:16:28,,,,,e49e7ce1471b4693482d40c2bd3ad196,e49e7ce1471b4693482d40c2bd3ad1961,54.42
30e0a586733725ef792f50d33720b961,unavailable,2017-03-02 11:07:10,,,,,30e0a586733725ef792f50d33720b961,30e0a586733725ef792f50d33720b9611,68.01
261e56a43de07e1b1bc9e8615c8e8aa9,unavailable,2017-08-30 15:17:09,,,,,261e56a43de07e1b1bc9e8615c8e8aa9,261e56a43de07e1b1bc9e8615c8e8aa91,87.01
9b932dca249f9971b86dde2f2d7ad412,unavailable,2017-11-20 17:08:43,,,,,9b932dca249f9971b86dde2f2d7ad412,9b932dca249f9971b86dde2f2d7ad4121,66.42
32c75dfb830b25a968cfd39e54d315a3,unavailable,2017-11-07 15:40:54,,,,,32c75dfb830b25a968cfd39e54d315a3,32c75dfb830b25a968cfd39e54d315a31,104.63
61a86f238895780d1ddc6344985537ef,unavailable,2017-11-24 23:53:23,,,,,61a86f238895780d1ddc6344985537ef,61a86f238895780d1ddc6344985537ef1,53.1
47bd649b812fd8ecc28320c466974088,unavailable,2017-11-27 10:50:08,,,,,47bd649b812fd8ecc28320c466974088,47bd649b812fd8ecc28320c4669740881,82.97
eb278cfbeefc0a9180876153de58d693,unavailable,2018-02-09 19:51:24,,,,,eb278cfbeefc0a9180876153de58d693,eb278cfbeefc0a9180876153de58d6931,95.32
92d731517f17c26f16182d45498c4c3d,canceled,2016-10-05 11:23:13,,,,,92d731517f17c26f16182d45498c4c3d,92d731517f17c26f16182d45498c4c3d1,221.84
d9258776ebce96efd9811c6554d12726,canceled,2017-10-20 19:35:47,,,,,d9258776ebce96efd9811c6554d12726,d9258776ebce96efd9811c6554d127261,233.88
4a44e928d587e7cd7068ea354471c477,canceled,2018-06-05 13:51:50,,,,,4a44e928d587e7cd7068ea354471c477,4a44e928d587e7cd7068ea354471c4771,23.29
b5359909123fa03c50bdb0cfed07f098,created,2017-12-05 01:07:52,,,,,b5359909123fa03c50bdb0cfed07f098,b5359909123fa03c50bdb0cfed07f0981,160.94
cfbf015b7e4efd77c1a2ee7e337aea60,unavailable,2017-11-07 17:12:46,,,,,cfbf015b7e4efd77c1a2ee7e337aea60,cfbf015b7e4efd77c1a2ee7e337aea601,68.04
410d704bdcbe2893fd5ad73fe8166f43,unavailable,2017-12-10 15:25:51,,,,,410d704bdcbe2893fd5ad73fe8166f43,410d704bdcbe2893fd5ad73fe8166f431,213.91
b90cc9e10252911c2092a1e49794aa13,unavailable,2018-02-07 11:42:41,,,,,b90cc9e10252911c2092a1e49794aa13,b90cc9e10252911c2092a1e49794aa131,87.82
e9b878264e94e17134221e4e9afd378b,unavailable,2018-03-09 10:42:40,,,,,e9b878264e94e17134221e4e9afd378b,e9b878264e94e17134221e4e9afd378b1,106.58
4a6c07557205c5dbdeae7e289af5c1c6,canceled,2017-11-28 13:09:13,,,,,4a6c07557205c5dbdeae7e289af5c1c6,4a6c07557205c5dbdeae7e289af5c1c61,90.18
74e198a81e758ec637a42e8f2e856927,canceled,2018-08-18 09:27:28,,,,,74e198a81e758ec637a42e8f2e856927,74e198a81e758ec637a42e8f2e8569271,584.33
845f40bea2ead3894b6d95b621e108c0,unavailable,2017-02-06 20:27:06,,,,,845f40bea2ead3894b6d95b621e108c0,845f40bea2ead3894b6d95b621e108c01,80.33
0cb3c0cb279f04b99a10ac141fa8586f,unavailable,2017-03-06 13:20:19,,,,,0cb3c0cb279f04b99a10ac141fa8586f,0cb3c0cb279f04b99a10ac141fa8586f1,245.27
d7a2d4a7a03831ac687a53e339593570,unavailable,2017-03-03 18:15:37,,,,,d7a2d4a7a03831ac687a53e339593570,d7a2d4a7a03831ac687a53e3395935701,143.14
